ATIVO,VALOR,DATA COM,DATA PAGAMENTO,TIPO,DY
IGTI11,"R$ 0,16847990",18/04/2024,30/04/2024,Dividendo,"0,80%"
MOTV3,"R$ 0,26586177",18/04/2024,30/04/2024,Dividendo,"2,13%"
BBDC3,"R$ 0,01724983",01/04/2024,02/05/2024,JCP,"0,14%"
BBDC4,"R$ 0,01897481",01/04/2024,02/05/2024,JCP,"0,13%"
ITUB4,"R$ 0,01765000",28/03/2024,02/05/2024,JCP,"0,05%"
VAMO3,"R$ 0,31921694",19/12/2023,07/05/2024,JCP,"3,20%"
CXSE3,"R$ 0,01575862",26/04/2024,08/05/2024,Rend. Tributado,"0,10%"
CXSE3,"R$ 0,55058043",26/04/2024,08/05/2024,Dividendo,"3,39%"
ELET3,"R$ 0,40380163",26/04/2024,09/05/2024,Dividendo,"1,08%"
ELET6,"R$ 1,82306353",26/04/2024,09/05/2024,Dividendo,"4,49%"
CPFE3,"R$ 1,19765214",26/04/2024,13/05/2024,Dividendo,"3,72%"
CURY3,"R$ 0,40891050",30/04/2024,13/05/2024,Dividendo,"2,09%"
ALOS3,"R$ 0,55969867",30/04/2024,15/05/2024,Dividendo,"2,83%"
BRAP4,"R$ 0,81460599",29/04/2024,15/05/2024,Dividendo,"3,79%"
BRAP4,"R$ 0,37284965",29/04/2024,15/05/2024,Dividendo,"1,73%"
RECV3,"R$ 0,05928343",24/04/2024,15/05/2024,Dividendo,"0,27%"
SANB11,"R$ 0,40239910",19/04/2024,15/05/2024,JCP,"1,48%"
SLCE3,"R$ 0,82996450",30/04/2024,15/05/2024,Dividendo,"4,36%"
VIVA3,"R$ 0,36788658",29/04/2024,15/05/2024,Dividendo,"1,63%"
KLBN11,"R$ 0,29853815",03/05/2024,16/05/2024,Dividendo,"1,28%"
TAEE11,"R$ 1,13290175",03/05/2024,16/05/2024,Dividendo,"3,09%"
PETR3,"R$ 0,57252844",25/04/2024,20/05/2024,Dividendo,"1,29%"
PETR3,"R$ 0,88417605",02/05/2024,20/05/2024,Dividendo,"1,99%"
PETR4,"R$ 0,02237057",25/04/2024,20/05/2024,Rend. Tributado,"0,05%"
PETR4,"R$ 0,84962838",02/05/2024,20/05/2024,Dividendo,"2,02%"
PETR4,"R$ 0,03454767",02/05/2024,20/05/2024,Rend. Tributado,"0,08%"
PETR4,"R$ 0,55015787",25/04/2024,20/05/2024,Dividendo,"1,30%"
PETR4,"R$ 0,55015787",25/04/2024,20/05/2024,Dividendo,"1,30%"
RENT3,"R$ 0,38354711",01/04/2024,23/05/2024,JCP,"0,73%"
GGBR4,"R$ 0,28000000",15/05/2024,27/05/2024,Dividendo,"1,45%"
CMIN3,"R$ 0,07934719",28/12/2023,28/05/2024,JCP,"1,02%"
CMIN3,"R$ 0,18686917",14/05/2024,28/05/2024,Dividendo,"3,48%"
GOAU4,"R$ 0,19000000",15/05/2024,28/05/2024,Dividendo,"1,68%"
CSNA3,"R$ 0,71638967",14/05/2024,29/05/2024,Dividendo,"5,14%"
VBBR3,"R$ 0,40362075",22/12/2023,29/05/2024,JCP,"1,82%"
YDUQ3,"R$ 0,27369456",26/04/2024,29/05/2024,Dividendo,"1,79%"
RADL3,"R$ 0,05080547",06/12/2023,31/05/2024,JCP,"0,18%"
RADL3,"R$ 0,04915093",17/04/2024,31/05/2024,Dividendo,"0,20%"
RAIL3,"R$ 0,09240202",30/04/2024,31/05/2024,Dividendo,"0,46%"
BBDC3,"R$ 0,01724983",02/05/2024,03/06/2024,JCP,"0,14%"
BBDC4,"R$ 0,01897481",02/05/2024,03/06/2024,JCP,"0,14%"
ITUB4,"R$ 0,01765000",30/04/2024,03/06/2024,JCP,"0,06%"
EQTL3,"R$ 0,44999347",30/04/2024,10/06/2024,Dividendo,"1,49%"
POMO4,"R$ 0,10000000",23/05/2024,10/06/2024,JCP,"1,41%"
STBP3,"R$ 0,04031829",27/05/2024,14/06/2024,JCP,"0,33%"
STBP3,"R$ 0,06872120",27/05/2024,14/06/2024,Dividendo,"0,56%"
RECV3,"R$ 1,39882668",05/06/2024,17/06/2024,JCP,"6,80%"
MULT3,"R$ 0,24816785",29/06/2023,20/06/2024,JCP,"0,90%"
PETR3,"R$ 0,55015800",25/04/2024,20/06/2024,Dividendo,"1,28%"
PETR3,"R$ 0,84962800",02/05/2024,20/06/2024,Dividendo,"1,91%"
PETR4,"R$ 0,02733727",25/04/2024,20/06/2024,Rend. Tributado,"0,07%"
PETR4,"R$ 0,84962838",02/05/2024,20/06/2024,Dividendo,"2,02%"
PETR4,"R$ 0,04221792",02/05/2024,20/06/2024,Rend. Tributado,"0,10%"
BBAS3,"R$ 0,16478568",11/06/2024,21/06/2024,Dividendo,"0,60%"
BBAS3,"R$ 0,29316147",11/06/2024,21/06/2024,JCP,"1,07%"
SBSP3,"R$ 1,44040000",25/04/2024,24/06/2024,JCP,"1,77%"
USIM5,"R$ 0,28305796",25/04/2024,24/06/2024,Dividendo,"3,33%"
TAEE11,"R$ 0,42059110",13/05/2024,27/06/2024,JCP,"1,20%"
BBAS3,"R$ 0,20424044",13/06/2024,28/06/2024,JCP,"0,76%"
BBDC3,"R$ 0,44731410",21/12/2023,28/06/2024,JCP,"2,88%"
BBDC4,"R$ 0,49204551",21/12/2023,28/06/2024,JCP,"2,84%"
CMIG4,"R$ 0,12113430",29/04/2024,28/06/2024,Dividendo,"0,95%"
CPFE3,"R$ 0,37318147",26/04/2024,28/06/2024,Dividendo,"1,16%"
CPLE6,"R$ 0,17492162",29/09/2023,28/06/2024,JCP,"2,02%"
CPLE6,"R$ 0,04569505",22/04/2024,28/06/2024,Dividendo,"0,48%"
CSAN3,"R$ 0,45147654",05/06/2024,28/06/2024,Dividendo,"3,40%"
CMIG4,"R$ 0,09695370",23/06/2023,30/06/2024,JCP,"0,76%"
CMIG4,"R$ 0,09639202",27/03/2023,30/06/2024,JCP,"0,89%"
CMIG4,"R$ 0,09497145",25/09/2023,30/06/2024,JCP,"0,74%"
CMIG4,"R$ 0,30051040",21/12/2023,30/06/2024,JCP,"2,77%"
BBDC3,"R$ 0,01724983",03/06/2024,01/07/2024,JCP,"0,15%"
BBDC4,"R$ 0,01897481",03/06/2024,01/07/2024,JCP,"0,15%"
BRAV3,"R$ 0,38500118",30/04/2024,01/07/2024,Dividendo,"1,17%"
ITSA4,"R$ 0,01765000",31/05/2024,01/07/2024,JCP,"0,17%"
ITUB4,"R$ 0,01765000",31/05/2024,01/07/2024,JCP,"0,06%"
B3SA3,"R$ 0,05128593",18/06/2024,05/07/2024,JCP,"0,49%"
B3SA3,"R$ 0,03480117",18/06/2024,05/07/2024,Dividendo,"0,33%"
LREN3,"R$ 0,15591900",25/06/2024,09/07/2024,JCP,"1,23%"
RDOR3,"R$ 0,15599367",28/06/2024,09/07/2024,JCP,"0,58%"
CURY3,"R$ 0,91415786",08/05/2024,10/07/2024,Dividendo,"4,47%"
VIVT3,"R$ 0,90766944",10/04/2024,10/07/2024,Amortização,"1,76%"
ALOS3,"R$ 0,55969867",30/04/2024,15/07/2024,Dividendo,"2,83%"
DIRR3,"R$ 1,60000000",04/07/2024,16/07/2024,Dividendo,"5,54%"
AZZA3,"R$ 0,54074303",10/07/2024,22/07/2024,Dividendo,"0,99%"
TIMS3,"R$ 0,18055993",09/04/2024,23/07/2024,Dividendo,"0,99%"
TIMS3,"R$ 0,12406924",21/06/2024,23/07/2024,JCP,"0,79%"
CPFE3,"R$ 0,08678639",26/04/2024,26/07/2024,Dividendo,"0,27%"
EGIE3,"R$ 0,17771182",21/12/2023,26/07/2024,JCP,"0,40%"
EGIE3,"R$ 1,21880323",06/05/2024,26/07/2024,Dividendo,"2,83%"
SMFT3,"R$ 0,08528897",21/06/2024,31/07/2024,JCP,"0,39%"
BBDC3,"R$ 0,01724983",01/07/2024,01/08/2024,JCP,"0,15%"
BBDC4,"R$ 0,01897481",01/07/2024,01/08/2024,JCP,"0,15%"
ITUB4,"R$ 0,01765000",28/06/2024,01/08/2024,JCP,"0,05%"
SANB11,"R$ 0,40249971",19/07/2024,09/08/2024,JCP,"1,39%"
WEGE3,"R$ 0,18755206",02/08/2024,14/08/2024,Dividendo,"0,38%"
WEGE3,"R$ 0,06276471",28/06/2024,14/08/2024,JCP,"0,15%"
WEGE3,"R$ 0,05776471",22/03/2024,14/08/2024,JCP,"0,15%"
BPAC11,"R$ 0,40669032",03/07/2024,15/08/2024,JCP,"1,27%"
CXSE3,"R$ 0,28000000",01/08/2024,15/08/2024,Dividendo,"1,90%"
KLBN11,"R$ 0,33719548",05/08/2024,15/08/2024,Dividendo,"1,57%"
RENT3,"R$ 0,39798381",26/06/2024,19/08/2024,JCP,"0,94%"
GGBR4,"R$ 0,12000000",09/08/2024,20/08/2024,Dividendo,"0,69%"
PETR3,"R$ 0,52162113",11/06/2024,20/08/2024,JCP,"1,33%"
PETR4,"R$ 0,52162113",11/06/2024,20/08/2024,JCP,"1,38%"
GOAU4,"R$ 0,08000000",09/08/2024,21/08/2024,Dividendo,"0,79%"
UGPA3,"R$ 0,25000000",15/08/2024,23/08/2024,Dividendo,"1,06%"
TOTS3,"R$ 0,23000000",06/08/2024,26/08/2024,JCP,"0,85%"
STBP3,"R$ 0,20104969",12/08/2024,27/08/2024,Dividendo,"1,48%"
STBP3,"R$ 0,04117717",12/08/2024,27/08/2024,JCP,"0,30%"
ENGI11,"R$ 1,00000000",12/08/2024,28/08/2024,Dividendo,"2,19%"
BBAS3,"R$ 0,00560564",21/08/2024,30/08/2024,Rend. Tributado,"0,02%"
BBAS3,"R$ 0,00270692",21/08/2024,30/08/2024,Rend. Tributado,"0,01%"
BBAS3,"R$ 0,31448149",21/08/2024,30/08/2024,JCP,"1,08%"
BBAS3,"R$ 0,15186079",21/08/2024,30/08/2024,Dividendo,"0,52%"
BBSE3,"R$ 1,39090856",16/08/2024,30/08/2024,Dividendo,"3,71%"
CMIG4,"R$ 0,49635976",23/08/2024,30/08/2024,Dividendo,"4,09%"
CPFE3,"R$ 0,17357277",26/04/2024,30/08/2024,Dividendo,"0,54%"
ITSA4,"R$ 0,07000000",21/03/2024,30/08/2024,JCP,"0,66%"
ITSA4,"R$ 0,09460000",20/06/2024,30/08/2024,JCP,"0,96%"
ITUB4,"R$ 0,24180000",21/03/2024,30/08/2024,JCP,"0,70%"
ITUB4,"R$ 0,25100000",20/06/2024,30/08/2024,JCP,"0,78%"
VBBR3,"R$ 0,30317401",18/04/2024,30/08/2024,Dividendo,"1,25%"
VBBR3,"R$ 0,30317401",18/04/2024,30/08/2024,Dividendo,"1,25%"
BBDC3,"R$ 0,01724983",01/08/2024,02/09/2024,JCP,"0,15%"
BBDC4,"R$ 0,01897481",01/08/2024,02/09/2024,JCP,"0,15%"
ITUB4,"R$ 0,01765000",31/07/2024,02/09/2024,JCP,"0,05%"
VALE3,"R$ 2,09379814",02/08/2024,04/09/2024,JCP,"3,49%"
POMO4,"R$ 0,03800000",28/08/2024,06/09/2024,Dividendo,"0,54%"
POMO4,"R$ 0,08200000",28/08/2024,06/09/2024,JCP,"1,17%"
MULT3,"R$ 0,20605475",27/09/2023,20/09/2024,JCP,"0,87%"
PETR3,"R$ 0,44806667",11/06/2024,20/09/2024,Dividendo,"1,14%"
PETR3,"R$ 0,07355446",11/06/2024,20/09/2024,JCP,"0,19%"
PETR4,"R$ 0,44806667",11/06/2024,20/09/2024,Dividendo,"1,19%"
PETR4,"R$ 0,07355446",11/06/2024,20/09/2024,JCP,"0,20%"
BBAS3,"R$ 0,18660198",11/09/2024,27/09/2024,JCP,"0,65%"
CPFE3,"R$ 0,30375236",26/04/2024,27/09/2024,Dividendo,"0,94%"
BBDC3,"R$ 0,01724983",02/09/2024,01/10/2024,JCP,"0,12%"
BBDC4,"R$ 0,01897481",02/09/2024,01/10/2024,JCP,"0,12%"
ITSA4,"R$ 0,02352950",30/08/2024,01/10/2024,JCP,"0,22%"
ITUB4,"R$ 0,01765000",30/08/2024,01/10/2024,JCP,"0,05%"
FLRY3,"R$ 0,33738402",14/08/2024,02/10/2024,JCP,"2,13%"
RDOR3,"R$ 0,15610476",26/09/2024,04/10/2024,JCP,"0,50%"
B3SA3,"R$ 0,06043706",24/09/2024,07/10/2024,JCP,"0,54%"
B3SA3,"R$ 0,03522406",24/09/2024,07/10/2024,Dividendo,"0,31%"
LREN3,"R$ 0,16876000",24/09/2024,08/10/2024,JCP,"0,91%"
ALOS3,"R$ 0,09531157",04/10/2024,16/10/2024,Dividendo,"0,42%"
MULT3,"R$ 0,22495410",01/11/2023,21/10/2024,JCP,"0,91%"
TIMS3,"R$ 0,18055993",09/04/2024,22/10/2024,Dividendo,"0,99%"
TIMS3,"R$ 0,12394591",23/09/2024,23/10/2024,JCP,"0,66%"
IGTI11,"R$ 0,16847990",18/04/2024,30/10/2024,Dividendo,"0,80%"
CURY3,"R$ 0,34496523",04/10/2024,31/10/2024,Dividendo,"1,51%"
BBDC3,"R$ 0,01724983",01/10/2024,01/11/2024,JCP,"0,13%"
BBDC4,"R$ 0,01897481",01/10/2024,01/11/2024,JCP,"0,13%"
ITUB4,"R$ 0,01765000",30/09/2024,01/11/2024,JCP,"0,05%"
ALOS3,"R$ 0,09615145",21/10/2024,04/11/2024,Dividendo,"0,43%"
STBP3,"R$ 1,85231439",16/10/2024,07/11/2024,Amortização,"14,39%"
SANB11,"R$ 0,34881272",17/10/2024,08/11/2024,JCP,"1,21%"
SANB11,"R$ 0,05366350",17/10/2024,08/11/2024,Dividendo,"0,19%"
STBP3,"R$ 0,04267568",28/10/2024,13/11/2024,JCP,"0,33%"
STBP3,"R$ 0,14669668",28/10/2024,13/11/2024,Dividendo,"1,15%"
RENT3,"R$ 0,39952584",25/09/2024,14/11/2024,JCP,"0,95%"
CXSE3,"R$ 0,23400000",04/11/2024,18/11/2024,Dividendo,"1,57%"
BRAP4,"R$ 0,89869435",12/11/2024,21/11/2024,JCP,"4,84%"
KLBN11,"R$ 0,34954413",11/11/2024,21/11/2024,JCP,"1,69%"
PETR3,"R$ 0,11384838",21/08/2024,21/11/2024,Dividendo,"0,29%"
PETR3,"R$ 0,41275171",21/08/2024,21/11/2024,JCP,"1,04%"
PETR4,"R$ 0,11384838",21/08/2024,21/11/2024,Dividendo,"0,30%"
PETR4,"R$ 0,41275171",21/08/2024,21/11/2024,JCP,"1,07%"
CYRE3,"R$ 0,59678343",25/04/2024,26/11/2024,Dividendo,"2,93%"
RECV3,"R$ 1,29307800",12/11/2024,26/11/2024,Dividendo,"7,10%"
TAEE11,"R$ 0,34309456",15/08/2024,27/11/2024,JCP,"0,96%"
TAEE11,"R$ 0,30502951",15/08/2024,27/11/2024,Dividendo,"0,86%"
CSNA3,"R$ 0,55048890",21/11/2024,28/11/2024,Dividendo,"4,84%"
PSSA3,"R$ 0,29169002",28/09/2023,28/11/2024,JCP,"1,10%"
PSSA3,"R$ 0,09359840",28/03/2024,28/11/2024,Dividendo,"0,30%"
CPLE6,"R$ 0,09879225",30/09/2024,29/11/2024,JCP,"0,97%"
CPLE6,"R$ 0,07055498",30/09/2024,29/11/2024,Dividendo,"0,69%"
MOTV3,"R$ 0,15118052",05/11/2024,29/11/2024,Dividendo,"1,24%"
BBDC3,"R$ 0,01724983",01/11/2024,02/12/2024,JCP,"0,14%"
BBDC4,"R$ 0,01897481",01/11/2024,02/12/2024,JCP,"0,13%"
ITUB4,"R$ 0,01765000",31/10/2024,02/12/2024,JCP,"0,05%"
RADL3,"R$ 0,04915093",03/04/2024,02/12/2024,JCP,"0,19%"
ALOS3,"R$ 0,09645064",18/11/2024,03/12/2024,Dividendo,"0,44%"
BRFS3,"R$ 0,58165567",25/11/2024,05/12/2024,JCP,"2,30%"
BBAS3,"R$ 0,48330422",25/11/2024,06/12/2024,JCP,"1,87%"
RADL3,"R$ 0,06180282",03/10/2024,06/12/2024,Dividendo,"0,24%"
RADL3,"R$ 0,04495296",03/07/2024,06/12/2024,JCP,"0,18%"
POMO4,"R$ 0,06300000",26/11/2024,13/12/2024,Rendimento,"0,66%"
POMO4,"R$ 0,07700000",26/11/2024,13/12/2024,Dividendo,"0,80%"
GGBR4,"R$ 0,30000000",18/11/2024,16/12/2024,Dividendo,"1,51%"
GOAU4,"R$ 0,13000000",18/11/2024,17/12/2024,Dividendo,"1,19%"
VIVT3,"R$ 0,05311325",26/06/2024,17/12/2024,JCP,"0,11%"
VIVT3,"R$ 0,11504709",29/04/2024,17/12/2024,JCP,"0,24%"
VIVT3,"R$ 0,18153389",28/03/2024,17/12/2024,JCP,"0,36%"
AZZA3,"R$ 0,57514566",06/12/2024,19/12/2024,JCP,"1,64%"
MULT3,"R$ 0,18898812",27/12/2023,20/12/2024,JCP,"0,67%"
PETR3,"R$ 0,52660008",21/08/2024,20/12/2024,Dividendo,"1,33%"
PETR4,"R$ 0,52660008",21/08/2024,20/12/2024,Dividendo,"1,37%"
CPLE6,"R$ 0,20945359",11/12/2024,23/12/2024,JCP,"2,20%"
PETR3,"R$ 1,55174293",11/11/2024,23/12/2024,Dividendo,"3,97%"
PETR4,"R$ 1,55174293",11/12/2024,23/12/2024,Dividendo,"3,86%"
CPFE3,"R$ 0,61903147",26/04/2024,26/12/2024,Dividendo,"1,92%"
MRFG3,"R$ 2,82425600",12/12/2024,26/12/2024,Dividendo,"14,13%"
BBAS3,"R$ 0,17649109",11/12/2024,27/12/2024,JCP,"0,71%"
CMIG4,"R$ 0,12113430",29/04/2024,27/12/2024,Dividendo,"0,95%"
CMIG4,"R$ 0,30051000",21/12/2023,27/12/2024,JCP,"2,77%"
CMIG4,"R$ 0,09497145",25/09/2023,27/12/2024,JCP,"0,74%"
CMIG4,"R$ 0,09695370",23/06/2023,27/12/2024,JCP,"0,76%"
CMIG4,"R$ 0,09639202",27/03/2023,27/12/2024,JCP,"0,89%"
FLRY3,"R$ 0,21391275",13/12/2024,27/12/2024,JCP,"1,60%"
HYPE3,"R$ 0,30791000",29/03/2023,27/12/2024,JCP,"0,76%"
HYPE3,"R$ 0,30793000",03/07/2023,27/12/2024,JCP,"0,66%"
HYPE3,"R$ 0,30786000",27/09/2023,27/12/2024,JCP,"0,83%"
HYPE3,"R$ 0,30774000",26/12/2023,27/12/2024,JCP,"0,85%"
TOTS3,"R$ 0,22000000",03/12/2024,27/12/2024,JCP,"0,82%"
ABEV3,"R$ 0,24480000",19/12/2024,30/12/2024,JCP,"1,92%"
BRFS3,"R$ 0,12297160",16/12/2024,30/12/2024,JCP,"0,43%"
RDOR3,"R$ 0,20050151",18/12/2024,30/12/2024,JCP,"0,77%"
BBDC3,"R$ 0,01724983",02/12/2024,02/01/2025,JCP,"0,16%"
BBDC4,"R$ 0,01897481",02/12/2024,02/01/2025,JCP,"0,15%"
ITSA4,"R$ 0,02352950",29/11/2024,02/01/2025,JCP,"0,22%"
ITUB4,"R$ 0,01765000",29/11/2024,02/01/2025,JCP,"0,05%"
ABEV3,"R$ 0,42280000",19/12/2024,07/01/2025,Dividendo,"3,31%"
ALOS3,"R$ 0,12011045",20/12/2024,07/01/2025,JCP,"0,64%"
B3SA3,"R$ 0,06403360",30/12/2024,08/01/2025,JCP,"0,62%"
LREN3,"R$ 0,17062100",26/12/2024,08/01/2025,JCP,"1,36%"
STBP3,"R$ 0,04608886",27/12/2024,09/01/2025,JCP,"0,35%"
SUZB3,"R$ 2,01736251",16/12/2024,10/01/2025,JCP,"3,16%"
ELET3,"R$ 0,86297209",27/12/2024,13/01/2025,Dividendo,"2,47%"
ELET6,"R$ 1,82306353",27/12/2024,13/01/2025,Dividendo,"4,60%"
DIRR3,"R$ 0,15333333",17/09/2024,16/01/2025,Dividendo,"0,46%"
DIRR3,"R$ 0,42333333",03/01/2025,16/01/2025,Dividendo,"1,59%"
CXSE3,"R$ 0,31000000",03/01/2025,17/01/2025,Dividendo,"2,16%"
ISAE4,"R$ 0,78694500",09/01/2025,21/01/2025,JCP,"3,34%"
TIMS3,"R$ 0,26852812",23/12/2024,23/01/2025,JCP,"1,80%"
TAEE11,"R$ 0,39993549",11/11/2024,29/01/2025,JCP,"1,14%"
TAEE11,"R$ 0,26906310",11/11/2024,29/01/2025,Dividendo,"0,77%"
BBDC3,"R$ 0,35914135",17/06/2024,31/01/2025,JCP,"3,14%"
BBDC4,"R$ 0,39505549",17/06/2024,31/01/2025,JCP,"3,06%"
BBDC3,"R$ 0,01724983",02/01/2025,03/02/2025,JCP,"0,16%"
BBDC4,"R$ 0,01897481",02/01/2025,03/02/2025,JCP,"0,17%"
ITUB4,"R$ 0,01765000",30/12/2024,03/02/2025,JCP,"0,06%"
ALOS3,"R$ 0,08413639",23/01/2025,04/02/2025,Dividendo,"0,47%"
ALOS3,"R$ 0,00677336",23/01/2025,04/02/2025,Dividendo,"0,04%"
EGIE3,"R$ 0,30639968",19/12/2024,07/02/2025,JCP,"0,84%"
RENT3,"R$ 0,40469132",17/12/2024,07/02/2025,JCP,"1,31%"
SANB11,"R$ 0,40252163",22/01/2025,12/02/2025,JCP,"1,62%"
SMFT3,"R$ 0,44094397",13/12/2024,12/02/2025,JCP,"2,50%"
BPAC11,"R$ 0,14837560",03/01/2025,14/02/2025,JCP,"0,55%"
BPAC11,"R$ 0,30326871",19/12/2024,14/02/2025,JCP,"1,06%"
CURY3,"R$ 0,60368915",10/02/2025,20/02/2025,Dividendo,"2,65%"
EQTL3,"R$ 0,08912458",13/01/2025,20/02/2025,JCP,"0,33%"
PETR3,"R$ 0,66410331",23/12/2024,20/02/2025,JCP,"1,67%"
PETR4,"R$ 0,01134886",23/12/2024,20/02/2025,Rend. Tributado,"0,03%"
PETR4,"R$ 0,66410331",23/12/2024,20/02/2025,JCP,"1,80%"
ISAE4,"R$ 0,78694500",11/02/2025,21/02/2025,JCP,"3,22%"
VBBR3,"R$ 0,46684904",28/06/2024,27/02/2025,JCP,"2,22%"
ASAI3,"R$ 0,09270139",06/01/2025,28/02/2025,JCP,"1,65%"
BBDC3,"R$ 0,01724983",03/02/2025,05/03/2025,JCP,"0,16%"
BBDC4,"R$ 0,01724983",03/02/2025,05/03/2025,JCP,"0,14%"
BBSE3,"R$ 0,04783205",20/02/2025,06/03/2025,Rend. Tributado,"0,12%"
BBSE3,"R$ 2,27232921",20/02/2025,06/03/2025,Dividendo,"5,70%"
IGTI11,"R$ 0,16850427",21/02/2025,06/03/2025,Dividendo,"0,87%"
ITUB4,"R$ 0,01765000",31/01/2025,06/03/2025,JCP,"0,05%"
ALOS3,"R$ 0,09135015",20/02/2025,07/03/2025,Dividendo,"0,48%"
ITSA4,"R$ 0,04840000",19/09/2024,07/03/2025,JCP,"0,43%"
ITSA4,"R$ 0,05810000",11/12/2024,07/03/2025,JCP,"0,62%"
ITSA4,"R$ 0,10110000",17/02/2025,07/03/2025,JCP,"1,02%"
ITSA4,"R$ 0,40815000",17/02/2025,07/03/2025,Dividendo,"4,13%"
ITUB4,"R$ 0,27298000",19/09/2024,07/03/2025,JCP,"0,75%"
ITUB4,"R$ 0,31056000",09/12/2024,07/03/2025,JCP,"0,94%"
ITUB4,"R$ 0,33344000",17/02/2025,07/03/2025,JCP,"0,96%"
ITUB4,"R$ 1,25093000",17/02/2025,07/03/2025,Dividendo,"3,59%"
POMO4,"R$ 0,23000000",26/02/2025,07/03/2025,Dividendo,"3,10%"
KLBN11,"R$ 0,21219552",16/12/2024,12/03/2025,JCP,"0,91%"
WEGE3,"R$ 0,30265269",28/02/2025,12/03/2025,Dividendo,"0,62%"
WEGE3,"R$ 0,07976471",20/12/2024,12/03/2025,JCP,"0,14%"
WEGE3,"R$ 0,07005882",27/09/2024,12/03/2025,JCP,"0,13%"
GGBR4,"R$ 0,10000000",05/03/2025,14/03/2025,Dividendo,"0,60%"
KLBN11,"R$ 0,04441318",05/03/2025,14/03/2025,Dividendo,"0,23%"
UGPA3,"R$ 0,45016426",06/03/2025,14/03/2025,Dividendo,"2,83%"
VALE3,"R$ 2,14184748",07/03/2025,14/03/2025,Dividendo,"3,79%"
VALE3,"R$ 0,52053074",11/12/2024,14/03/2025,JCP,"0,89%"
GOAU4,"R$ 0,05000000",05/03/2025,17/03/2025,Dividendo,"0,54%"
STBP3,"R$ 0,27328569",06/03/2025,17/03/2025,Dividendo,"2,04%"
BBAS3,"R$ 0,34259249",11/03/2025,20/03/2025,JCP,"1,24%"
BBAS3,"R$ 0,13600181",11/03/2025,20/03/2025,Dividendo,"0,49%"
BBAS3,"R$ 0,00354526",11/03/2025,20/03/2025,Rend. Tributado,"0,01%"
BBAS3,"R$ 0,00893062",11/03/2025,20/03/2025,Rend. Tributado,"0,03%"
PETR3,"R$ 0,01053822",23/12/2024,20/03/2025,JCP,"0,03%"
PETR3,"R$ 0,00027509",23/12/2024,20/03/2025,Rend. Tributado,"0,00%"
PETR3,"R$ 0,01706074",23/12/2024,20/03/2025,Rend. Tributado,"0,04%"
PETR3,"R$ 0,65356508",23/12/2024,20/03/2025,Dividendo,"1,65%"
PETR4,"R$ 0,65356508",23/12/2024,20/03/2025,Dividendo,"1,77%"
PETR4,"R$ 0,01706074",23/12/2024,20/03/2025,Rend. Tributado,"0,05%"
PETR4,"R$ 0,00027509",23/12/2024,20/03/2025,Rend. Tributado,"0,00%"
PETR4,"R$ 0,01053822",23/12/2024,20/03/2025,JCP,"0,03%"
BBAS3,"R$ 0,14935148",11/03/2025,21/03/2025,JCP,"0,54%"
ISAE4,"R$ 0,78694500",11/03/2025,21/03/2025,JCP,"3,34%"
MULT3,"R$ 0,15482996",04/04/2024,24/03/2025,JCP,"0,62%"
ENGI11,"R$ 1,90000000",25/02/2025,28/03/2025,Dividendo,"4,54%"
RAIZ4,"R$ 0,01001412",02/08/2024,28/03/2025,Dividendo,"0,34%"
BBDC3,"R$ 0,01724983",05/03/2025,01/04/2025,JCP,"0,16%"
BBDC4,"R$ 0,01897481",05/03/2025,01/04/2025,JCP,"0,17%"
ITSA4,"R$ 0,02352950",28/02/2025,01/04/2025,JCP,"0,27%"
ITSA4,"R$ 0,01765000",28/02/2025,01/04/2025,JCP,"0,17%"
ITUB4,"R$ 0,01765000",28/02/2025,01/04/2025,JCP,"0,06%"
ALOS3,"R$ 0,10160254",21/03/2025,02/04/2025,JCP,"0,52%"
ABEV3,"R$ 0,12760000",14/03/2025,04/04/2025,Dividendo,"0,94%"
RDOR3,"R$ 0,18107197",26/03/2025,04/04/2025,JCP,"0,64%"
TOTS3,"R$ 0,14000000",24/03/2025,04/04/2025,JCP,"0,42%"
B3SA3,"R$ 0,06282808",25/03/2025,07/04/2025,JCP,"0,50%"
VIVT3,"R$ 0,36884885",26/12/2024,08/04/2025,JCP,"0,76%"
VIVT3,"R$ 0,12208230",26/08/2024,08/04/2025,JCP,"0,23%"
VIVT3,"R$ 0,19781208",26/07/2024,08/04/2025,JCP,"0,41%"
LREN3,"R$ 0,18775200",25/03/2025,09/04/2025,JCP,"1,49%"
PSSA3,"R$ 0,12691131",28/03/2025,10/04/2025,Dividendo,"0,32%"
PSSA3,"R$ 0,40982316",27/09/2024,10/04/2025,JCP,"1,12%"
PSSA3,"R$ 0,31918047",28/06/2024,10/04/2025,JCP,"1,03%"
ITSA4,"R$ 0,09224000",17/02/2025,22/04/2025,Dividendo,"0,93%"
TIMS3,"R$ 0,28225423",03/04/2025,22/04/2025,Dividendo,"1,54%"
TIMS3,"R$ 0,28225423",03/04/2025,22/04/2025,Dividendo,"1,54%"
TIMS3,"R$ 0,08262404",17/02/2025,22/04/2025,JCP,"0,47%"
BBDC3,"R$ 0,17957068",30/09/2024,30/04/2025,JCP,"1,37%"
BBDC4,"R$ 0,19752774",30/09/2024,30/04/2025,JCP,"1,34%"
IGTI11,"R$ 0,16888732",17/04/2025,30/04/2025,Dividendo,"0,85%"
